ReqNum,ReqName,Approve_Begin_Date_UTC,Days,ApprovalStatus,ApproverName,BORGNAME
1088-45,Bodil Ward/1088-45,01-01-4000 23:59:59,0,Order Created,Sara Lennartsson,IN01-10000
1088-45,Bodil Ward/1088-45,01-01-4000 23:59:59,0,Order Created,Sara Lennartsson,IN01-20000
1088-45,Bodil Ward/1088-45,01-01-4000 23:59:59,0,Order Created,Sara Lennartsson,IN01-30000
1088-45,Bodil Ward/1088-45,01-01-4000 23:59:59,0,Order Created,Sara Lennartsson,IN01-40000
1088-45,Bodil Ward/1088-45,01-01-4000 23:59:59,0,Order Created,Sara Lennartsson,IN01-AE02-VCEME
1088-45,Bodil Ward/1088-45,01-01-4000 23:59:59,0,Order Created,Sara Lennartsson,IN01-AP
1088-45,Bodil Ward/1088-45,01-01-4000 23:59:59,0,Order Created,Sara Lennartsson,IN01-GSTTest
1088-45,Bodil Ward/1088-45,01-01-4000 23:59:59,0,Order Created,Sara Lennartsson,IN01-Hema GST Test
1088-45,Bodil Ward/1088-45,01-01-4000 23:59:59,0,Order Created,Sara Lennartsson,IN01-HR_IT
1088-45,Bodil Ward/1088-45,01-01-4000 23:59:59,0,Order Created,Sara Lennartsson,IN01-India
1088-45,Bodil Ward/1088-45,01-01-4000 23:59:59,0,Order Created,Sara Lennartsson,IN01-INDIA-VCERM
1088-45,Bodil Ward/1088-45,01-01-4000 23:59:59,0,Order Created,Sara Lennartsson,IN01-IPS
1088-45,Bodil Ward/1088-45,01-01-4000 23:59:59,0,Order Created,Sara Lennartsson,IN01-test
1088-45,Bodil Ward/1088-45,01-01-4000 23:59:59,0,Order Created,Sara Lennartsson,IN01-Testing_GST
1225-1034,ShoppingCart_Feb_05_2018_12_25_04,05-02-2018 07:08:46,504,Awaiting Approval,Spending Limit Approval Group seam-5703,IN01-10000
1225-1034,ShoppingCart_Feb_05_2018_12_25_04,05-02-2018 07:08:46,504,Awaiting Approval,Spending Limit Approval Group seam-5703,IN01-20000
1225-1034,ShoppingCart_Feb_05_2018_12_25_04,05-02-2018 07:08:46,504,Awaiting Approval,Spending Limit Approval Group seam-5703,IN01-30000
1225-1034,ShoppingCart_Feb_05_2018_12_25_04,05-02-2018 07:08:46,504,Awaiting Approval,Spending Limit Approval Group seam-5703,IN01-40000
1225-1034,ShoppingCart_Feb_05_2018_12_25_04,05-02-2018 07:08:46,504,Awaiting Approval,Spending Limit Approval Group seam-5703,IN01-AE02-VCEME
1225-1034,ShoppingCart_Feb_05_2018_12_25_04,05-02-2018 07:08:46,504,Awaiting Approval,Spending Limit Approval Group seam-5703,IN01-AP
1225-1034,ShoppingCart_Feb_05_2018_12_25_04,05-02-2018 07:08:46,504,Awaiting Approval,Spending Limit Approval Group seam-5703,IN01-GSTTest
1225-1034,ShoppingCart_Feb_05_2018_12_25_04,05-02-2018 07:08:46,504,Awaiting Approval,Spending Limit Approval Group seam-5703,IN01-Hema GST Test
1225-1034,ShoppingCart_Feb_05_2018_12_25_04,05-02-2018 07:08:46,504,Awaiting Approval,Spending Limit Approval Group seam-5703,IN01-HR_IT
1225-1034,ShoppingCart_Feb_05_2018_12_25_04,05-02-2018 07:08:46,504,Awaiting Approval,Spending Limit Approval Group seam-5703,IN01-India
1225-1034,ShoppingCart_Feb_05_2018_12_25_04,05-02-2018 07:08:46,504,Awaiting Approval,Spending Limit Approval Group seam-5703,IN01-INDIA-VCERM
1225-1034,ShoppingCart_Feb_05_2018_12_25_04,05-02-2018 07:08:46,504,Awaiting Approval,Spending Limit Approval Group seam-5703,IN01-IPS
1225-1034,ShoppingCart_Feb_05_2018_12_25_04,05-02-2018 07:08:46,504,Awaiting Approval,Spending Limit Approval Group seam-5703,IN01-test
1225-1034,ShoppingCart_Feb_05_2018_12_25_04,05-02-2018 07:08:46,504,Awaiting Approval,Spending Limit Approval Group seam-5703,IN01-Testing_GST
1225-1057,Sharath/1225-1057,18-04-2018 12:59:58,432,Awaiting Approval,Special Req App group SEAM-5000,IN01-10000
1225-1057,Sharath/1225-1057,18-04-2018 12:59:58,432,Awaiting Approval,Special Req App group SEAM-5000,IN01-20000
1225-1057,Sharath/1225-1057,18-04-2018 12:59:58,432,Awaiting Approval,Special Req App group SEAM-5000,IN01-30000
1225-1057,Sharath/1225-1057,18-04-2018 12:59:58,432,Awaiting Approval,Special Req App group SEAM-5000,IN01-40000
1225-1057,Sharath/1225-1057,18-04-2018 12:59:58,432,Awaiting Approval,Special Req App group SEAM-5000,IN01-AE02-VCEME
1225-1057,Sharath/1225-1057,18-04-2018 12:59:58,432,Awaiting Approval,Special Req App group SEAM-5000,IN01-AP
1225-1057,Sharath/1225-1057,18-04-2018 12:59:58,432,Awaiting Approval,Special Req App group SEAM-5000,IN01-GSTTest
1225-1057,Sharath/1225-1057,18-04-2018 12:59:58,432,Awaiting Approval,Special Req App group SEAM-5000,IN01-Hema GST Test
1225-1057,Sharath/1225-1057,18-04-2018 12:59:58,432,Awaiting Approval,Special Req App group SEAM-5000,IN01-HR_IT
1225-1057,Sharath/1225-1057,18-04-2018 12:59:58,432,Awaiting Approval,Special Req App group SEAM-5000,IN01-India
1225-1057,Sharath/1225-1057,18-04-2018 12:59:58,432,Awaiting Approval,Special Req App group SEAM-5000,IN01-INDIA-VCERM
1225-1057,Sharath/1225-1057,18-04-2018 12:59:58,432,Awaiting Approval,Special Req App group SEAM-5000,IN01-IPS
1225-1057,Sharath/1225-1057,18-04-2018 12:59:58,432,Awaiting Approval,Special Req App group SEAM-5000,IN01-test
1225-1057,Sharath/1225-1057,18-04-2018 12:59:58,432,Awaiting Approval,Special Req App group SEAM-5000,IN01-Testing_GST
1225-1065,ShoppingCart_May_07_2018_11_56_04,07-05-2018 07:42:06,413,Awaiting Approval,Special Req App group SEAM-5000,IN01-10000
1225-1065,ShoppingCart_May_07_2018_11_56_04,07-05-2018 07:42:06,413,Awaiting Approval,Special Req App group SEAM-5000,IN01-20000
1225-1065,ShoppingCart_May_07_2018_11_56_04,07-05-2018 07:42:06,413,Awaiting Approval,Special Req App group SEAM-5000,IN01-30000
1225-1065,ShoppingCart_May_07_2018_11_56_04,07-05-2018 07:42:06,413,Awaiting Approval,Special Req App group SEAM-5000,IN01-40000
1225-1065,ShoppingCart_May_07_2018_11_56_04,07-05-2018 07:42:06,413,Awaiting Approval,Special Req App group SEAM-5000,IN01-AE02-VCEME
1225-1065,ShoppingCart_May_07_2018_11_56_04,07-05-2018 07:42:06,413,Awaiting Approval,Special Req App group SEAM-5000,IN01-AP
1225-1065,ShoppingCart_May_07_2018_11_56_04,07-05-2018 07:42:06,413,Awaiting Approval,Special Req App group SEAM-5000,IN01-GSTTest
1225-1065,ShoppingCart_May_07_2018_11_56_04,07-05-2018 07:42:06,413,Awaiting Approval,Special Req App group SEAM-5000,IN01-Hema GST Test
1225-1065,ShoppingCart_May_07_2018_11_56_04,07-05-2018 07:42:06,413,Awaiting Approval,Special Req App group SEAM-5000,IN01-HR_IT
1225-1065,ShoppingCart_May_07_2018_11_56_04,07-05-2018 07:42:06,413,Awaiting Approval,Special Req App group SEAM-5000,IN01-India
1225-1065,ShoppingCart_May_07_2018_11_56_04,07-05-2018 07:42:06,413,Awaiting Approval,Special Req App group SEAM-5000,IN01-INDIA-VCERM
1225-1065,ShoppingCart_May_07_2018_11_56_04,07-05-2018 07:42:06,413,Awaiting Approval,Special Req App group SEAM-5000,IN01-IPS
1225-1065,ShoppingCart_May_07_2018_11_56_04,07-05-2018 07:42:06,413,Awaiting Approval,Special Req App group SEAM-5000,IN01-test
1225-1065,ShoppingCart_May_07_2018_11_56_04,07-05-2018 07:42:06,413,Awaiting Approval,Special Req App group SEAM-5000,IN01-Testing_GST
1225-1094,ShoppingCart_May_29_2018_12_30_42,29-05-2018 08:22:59,391,Awaiting Approval,Special Req App group SEAM-5000,IN01-10000
1225-1094,ShoppingCart_May_29_2018_12_30_42,29-05-2018 08:22:59,391,Awaiting Approval,Special Req App group SEAM-5000,IN01-20000
1225-1094,ShoppingCart_May_29_2018_12_30_42,29-05-2018 08:22:59,391,Awaiting Approval,Special Req App group SEAM-5000,IN01-30000
1225-1094,ShoppingCart_May_29_2018_12_30_42,29-05-2018 08:22:59,391,Awaiting Approval,Special Req App group SEAM-5000,IN01-40000
1225-1094,ShoppingCart_May_29_2018_12_30_42,29-05-2018 08:22:59,391,Awaiting Approval,Special Req App group SEAM-5000,IN01-AE02-VCEME
1225-1094,ShoppingCart_May_29_2018_12_30_42,29-05-2018 08:22:59,391,Awaiting Approval,Special Req App group SEAM-5000,IN01-AP
1225-1094,ShoppingCart_May_29_2018_12_30_42,29-05-2018 08:22:59,391,Awaiting Approval,Special Req App group SEAM-5000,IN01-GSTTest
1225-1094,ShoppingCart_May_29_2018_12_30_42,29-05-2018 08:22:59,391,Awaiting Approval,Special Req App group SEAM-5000,IN01-Hema GST Test
1225-1094,ShoppingCart_May_29_2018_12_30_42,29-05-2018 08:22:59,391,Awaiting Approval,Special Req App group SEAM-5000,IN01-HR_IT
1225-1094,ShoppingCart_May_29_2018_12_30_42,29-05-2018 08:22:59,391,Awaiting Approval,Special Req App group SEAM-5000,IN01-India
1225-1094,ShoppingCart_May_29_2018_12_30_42,29-05-2018 08:22:59,391,Awaiting Approval,Special Req App group SEAM-5000,IN01-INDIA-VCERM
1225-1094,ShoppingCart_May_29_2018_12_30_42,29-05-2018 08:22:59,391,Awaiting Approval,Special Req App group SEAM-5000,IN01-IPS
1225-1094,ShoppingCart_May_29_2018_12_30_42,29-05-2018 08:22:59,391,Awaiting Approval,Special Req App group SEAM-5000,IN01-test
1225-1094,ShoppingCart_May_29_2018_12_30_42,29-05-2018 08:22:59,391,Awaiting Approval,Special Req App group SEAM-5000,IN01-Testing_GST
1225-1248,Sharath/1225-1248,23-07-2018 13:49:07,336,Awaiting Approval,Special Req App group SEAM-5000,IN01-10000
1225-1248,Sharath/1225-1248,23-07-2018 13:49:07,336,Awaiting Approval,Special Req App group SEAM-5000,IN01-20000
1225-1248,Sharath/1225-1248,23-07-2018 13:49:07,336,Awaiting Approval,Special Req App group SEAM-5000,IN01-30000
1225-1248,Sharath/1225-1248,23-07-2018 13:49:07,336,Awaiting Approval,Special Req App group SEAM-5000,IN01-40000
1225-1248,Sharath/1225-1248,23-07-2018 13:49:07,336,Awaiting Approval,Special Req App group SEAM-5000,IN01-AE02-VCEME
1225-1248,Sharath/1225-1248,23-07-2018 13:49:07,336,Awaiting Approval,Special Req App group SEAM-5000,IN01-AP
1225-1248,Sharath/1225-1248,23-07-2018 13:49:07,336,Awaiting Approval,Special Req App group SEAM-5000,IN01-GSTTest
1225-1248,Sharath/1225-1248,23-07-2018 13:49:07,336,Awaiting Approval,Special Req App group SEAM-5000,IN01-Hema GST Test
1225-1248,Sharath/1225-1248,23-07-2018 13:49:07,336,Awaiting Approval,Special Req App group SEAM-5000,IN01-HR_IT
1225-1248,Sharath/1225-1248,23-07-2018 13:49:07,336,Awaiting Approval,Special Req App group SEAM-5000,IN01-India
1225-1248,Sharath/1225-1248,23-07-2018 13:49:07,336,Awaiting Approval,Special Req App group SEAM-5000,IN01-INDIA-VCERM
1225-1248,Sharath/1225-1248,23-07-2018 13:49:07,336,Awaiting Approval,Special Req App group SEAM-5000,IN01-IPS
1225-1248,Sharath/1225-1248,23-07-2018 13:49:07,336,Awaiting Approval,Special Req App group SEAM-5000,IN01-test
1225-1248,Sharath/1225-1248,23-07-2018 13:49:07,336,Awaiting Approval,Special Req App group SEAM-5000,IN01-Testing_GST
1225-1335,steve/1225-1335,28-03-2019 11:32:56,88,Awaiting Approval,Special Req App group SEAM-5000,IN01-10000
1225-1335,steve/1225-1335,28-03-2019 11:32:56,88,Awaiting Approval,Special Req App group SEAM-5000,IN01-20000
1225-1335,steve/1225-1335,28-03-2019 11:32:56,88,Awaiting Approval,Special Req App group SEAM-5000,IN01-30000
1225-1335,steve/1225-1335,28-03-2019 11:32:56,88,Awaiting Approval,Special Req App group SEAM-5000,IN01-40000
1225-1335,steve/1225-1335,28-03-2019 11:32:56,88,Awaiting Approval,Special Req App group SEAM-5000,IN01-AE02-VCEME
1225-1335,steve/1225-1335,28-03-2019 11:32:56,88,Awaiting Approval,Special Req App group SEAM-5000,IN01-AP
1225-1335,steve/1225-1335,28-03-2019 11:32:56,88,Awaiting Approval,Special Req App group SEAM-5000,IN01-GSTTest
1225-1335,steve/1225-1335,28-03-2019 11:32:56,88,Awaiting Approval,Special Req App group SEAM-5000,IN01-Hema GST Test
1225-1335,steve/1225-1335,28-03-2019 11:32:56,88,Awaiting Approval,Special Req App group SEAM-5000,IN01-HR_IT
1225-1335,steve/1225-1335,28-03-2019 11:32:56,88,Awaiting Approval,Special Req App group SEAM-5000,IN01-India
1225-1335,steve/1225-1335,28-03-2019 11:32:56,88,Awaiting Approval,Special Req App group SEAM-5000,IN01-INDIA-VCERM
1225-1335,steve/1225-1335,28-03-2019 11:32:56,88,Awaiting Approval,Special Req App group SEAM-5000,IN01-IPS
1225-1335,steve/1225-1335,28-03-2019 11:32:56,88,Awaiting Approval,Special Req App group SEAM-5000,IN01-test
1225-1335,steve/1225-1335,28-03-2019 11:32:56,88,Awaiting Approval,Special Req App group SEAM-5000,IN01-Testing_GST
1225-1341,ShoppingCart_Apr_04_2019_09_32_24,04-04-2019 07:39:50,81,Awaiting Approval,Special Req App group SEAM-5000,IN01-10000
1225-1341,ShoppingCart_Apr_04_2019_09_32_24,04-04-2019 07:39:50,81,Awaiting Approval,Special Req App group SEAM-5000,IN01-20000
1225-1341,ShoppingCart_Apr_04_2019_09_32_24,04-04-2019 07:39:50,81,Awaiting Approval,Special Req App group SEAM-5000,IN01-30000
1225-1341,ShoppingCart_Apr_04_2019_09_32_24,04-04-2019 07:39:50,81,Awaiting Approval,Special Req App group SEAM-5000,IN01-40000
1225-1341,ShoppingCart_Apr_04_2019_09_32_24,04-04-2019 07:39:50,81,Awaiting Approval,Special Req App group SEAM-5000,IN01-AE02-VCEME
1225-1341,ShoppingCart_Apr_04_2019_09_32_24,04-04-2019 07:39:50,81,Awaiting Approval,Special Req App group SEAM-5000,IN01-AP
1225-1341,ShoppingCart_Apr_04_2019_09_32_24,04-04-2019 07:39:50,81,Awaiting Approval,Special Req App group SEAM-5000,IN01-GSTTest
1225-1341,ShoppingCart_Apr_04_2019_09_32_24,04-04-2019 07:39:50,81,Awaiting Approval,Special Req App group SEAM-5000,IN01-Hema GST Test
1225-1341,ShoppingCart_Apr_04_2019_09_32_24,04-04-2019 07:39:50,81,Awaiting Approval,Special Req App group SEAM-5000,IN01-HR_IT
1225-1341,ShoppingCart_Apr_04_2019_09_32_24,04-04-2019 07:39:50,81,Awaiting Approval,Special Req App group SEAM-5000,IN01-India
1225-1341,ShoppingCart_Apr_04_2019_09_32_24,04-04-2019 07:39:50,81,Awaiting Approval,Special Req App group SEAM-5000,IN01-INDIA-VCERM
1225-1341,ShoppingCart_Apr_04_2019_09_32_24,04-04-2019 07:39:50,81,Awaiting Approval,Special Req App group SEAM-5000,IN01-IPS
1225-1341,ShoppingCart_Apr_04_2019_09_32_24,04-04-2019 07:39:50,81,Awaiting Approval,Special Req App group SEAM-5000,IN01-test
1225-1341,ShoppingCart_Apr_04_2019_09_32_24,04-04-2019 07:39:50,81,Awaiting Approval,Special Req App group SEAM-5000,IN01-Testing_GST
1225-1344,ShoppingCart_Apr_04_2019_23_27_47,04-04-2019 18:14:30,81,Awaiting Approval,Special Req App group SEAM-5000,IN01-10000
1225-1344,ShoppingCart_Apr_04_2019_23_27_47,04-04-2019 18:14:30,81,Awaiting Approval,Special Req App group SEAM-5000,IN01-20000
1225-1344,ShoppingCart_Apr_04_2019_23_27_47,04-04-2019 18:14:30,81,Awaiting Approval,Special Req App group SEAM-5000,IN01-30000
1225-1344,ShoppingCart_Apr_04_2019_23_27_47,04-04-2019 18:14:30,81,Awaiting Approval,Special Req App group SEAM-5000,IN01-40000
1225-1344,ShoppingCart_Apr_04_2019_23_27_47,04-04-2019 18:14:30,81,Awaiting Approval,Special Req App group SEAM-5000,IN01-AE02-VCEME
1225-1344,ShoppingCart_Apr_04_2019_23_27_47,04-04-2019 18:14:30,81,Awaiting Approval,Special Req App group SEAM-5000,IN01-AP
1225-1344,ShoppingCart_Apr_04_2019_23_27_47,04-04-2019 18:14:30,81,Awaiting Approval,Special Req App group SEAM-5000,IN01-GSTTest
1225-1344,ShoppingCart_Apr_04_2019_23_27_47,04-04-2019 18:14:30,81,Awaiting Approval,Special Req App group SEAM-5000,IN01-Hema GST Test
1225-1344,ShoppingCart_Apr_04_2019_23_27_47,04-04-2019 18:14:30,81,Awaiting Approval,Special Req App group SEAM-5000,IN01-HR_IT
1225-1344,ShoppingCart_Apr_04_2019_23_27_47,04-04-2019 18:14:30,81,Awaiting Approval,Special Req App group SEAM-5000,IN01-India
1225-1344,ShoppingCart_Apr_04_2019_23_27_47,04-04-2019 18:14:30,81,Awaiting Approval,Special Req App group SEAM-5000,IN01-INDIA-VCERM
1225-1344,ShoppingCart_Apr_04_2019_23_27_47,04-04-2019 18:14:30,81,Awaiting Approval,Special Req App group SEAM-5000,IN01-IPS
1225-1344,ShoppingCart_Apr_04_2019_23_27_47,04-04-2019 18:14:30,81,Awaiting Approval,Special Req App group SEAM-5000,IN01-test
1225-1344,ShoppingCart_Apr_04_2019_23_27_47,04-04-2019 18:14:30,81,Awaiting Approval,Special Req App group SEAM-5000,IN01-Testing_GST
1225-1380,ShoppingCart_Apr_08_2019_12_34_26,08-04-2019 10:36:34,77,Awaiting Approval,Special Req App group SEAM-5000,IN01-10000
1225-1380,ShoppingCart_Apr_08_2019_12_34_26,08-04-2019 10:36:34,77,Awaiting Approval,Special Req App group SEAM-5000,IN01-20000
1225-1380,ShoppingCart_Apr_08_2019_12_34_26,08-04-2019 10:36:34,77,Awaiting Approval,Special Req App group SEAM-5000,IN01-30000
1225-1380,ShoppingCart_Apr_08_2019_12_34_26,08-04-2019 10:36:34,77,Awaiting Approval,Special Req App group SEAM-5000,IN01-40000
1225-1380,ShoppingCart_Apr_08_2019_12_34_26,08-04-2019 10:36:34,77,Awaiting Approval,Special Req App group SEAM-5000,IN01-AE02-VCEME
1225-1380,ShoppingCart_Apr_08_2019_12_34_26,08-04-2019 10:36:34,77,Awaiting Approval,Special Req App group SEAM-5000,IN01-AP
1225-1380,ShoppingCart_Apr_08_2019_12_34_26,08-04-2019 10:36:34,77,Awaiting Approval,Special Req App group SEAM-5000,IN01-GSTTest
1225-1380,ShoppingCart_Apr_08_2019_12_34_26,08-04-2019 10:36:34,77,Awaiting Approval,Special Req App group SEAM-5000,IN01-Hema GST Test
1225-1380,ShoppingCart_Apr_08_2019_12_34_26,08-04-2019 10:36:34,77,Awaiting Approval,Special Req App group SEAM-5000,IN01-HR_IT
1225-1380,ShoppingCart_Apr_08_2019_12_34_26,08-04-2019 10:36:34,77,Awaiting Approval,Special Req App group SEAM-5000,IN01-India
1225-1380,ShoppingCart_Apr_08_2019_12_34_26,08-04-2019 10:36:34,77,Awaiting Approval,Special Req App group SEAM-5000,IN01-INDIA-VCERM
1225-1380,ShoppingCart_Apr_08_2019_12_34_26,08-04-2019 10:36:34,77,Awaiting Approval,Special Req App group SEAM-5000,IN01-IPS
1225-1380,ShoppingCart_Apr_08_2019_12_34_26,08-04-2019 10:36:34,77,Awaiting Approval,Special Req App group SEAM-5000,IN01-test
1225-1380,ShoppingCart_Apr_08_2019_12_34_26,08-04-2019 10:36:34,77,Awaiting Approval,Special Req App group SEAM-5000,IN01-Testing_GST
1225-1381,ShoppingCart_Apr_08_2019_12_43_58,08-04-2019 10:46:02,77,Awaiting Approval,Special Req App group SEAM-5000,IN01-10000
1225-1381,ShoppingCart_Apr_08_2019_12_43_58,08-04-2019 10:46:02,77,Awaiting Approval,Special Req App group SEAM-5000,IN01-20000
1225-1381,ShoppingCart_Apr_08_2019_12_43_58,08-04-2019 10:46:02,77,Awaiting Approval,Special Req App group SEAM-5000,IN01-30000
1225-1381,ShoppingCart_Apr_08_2019_12_43_58,08-04-2019 10:46:02,77,Awaiting Approval,Special Req App group SEAM-5000,IN01-40000
1225-1381,ShoppingCart_Apr_08_2019_12_43_58,08-04-2019 10:46:02,77,Awaiting Approval,Special Req App group SEAM-5000,IN01-AE02-VCEME
1225-1381,ShoppingCart_Apr_08_2019_12_43_58,08-04-2019 10:46:02,77,Awaiting Approval,Special Req App group SEAM-5000,IN01-AP
1225-1381,ShoppingCart_Apr_08_2019_12_43_58,08-04-2019 10:46:02,77,Awaiting Approval,Special Req App group SEAM-5000,IN01-GSTTest
1225-1381,ShoppingCart_Apr_08_2019_12_43_58,08-04-2019 10:46:02,77,Awaiting Approval,Special Req App group SEAM-5000,IN01-Hema GST Test
1225-1381,ShoppingCart_Apr_08_2019_12_43_58,08-04-2019 10:46:02,77,Awaiting Approval,Special Req App group SEAM-5000,IN01-HR_IT
1225-1381,ShoppingCart_Apr_08_2019_12_43_58,08-04-2019 10:46:02,77,Awaiting Approval,Special Req App group SEAM-5000,IN01-India
1225-1381,ShoppingCart_Apr_08_2019_12_43_58,08-04-2019 10:46:02,77,Awaiting Approval,Special Req App group SEAM-5000,IN01-INDIA-VCERM
1225-1381,ShoppingCart_Apr_08_2019_12_43_58,08-04-2019 10:46:02,77,Awaiting Approval,Special Req App group SEAM-5000,IN01-IPS
1225-1381,ShoppingCart_Apr_08_2019_12_43_58,08-04-2019 10:46:02,77,Awaiting Approval,Special Req App group SEAM-5000,IN01-test
1225-1381,ShoppingCart_Apr_08_2019_12_43_58,08-04-2019 10:46:02,77,Awaiting Approval,Special Req App group SEAM-5000,IN01-Testing_GST
1225-1386,ShoppingCart_Apr_08_2019_12_59_34,08-04-2019 11:01:31,77,Awaiting Approval,Special Req App group SEAM-5000,IN01-10000
1225-1386,ShoppingCart_Apr_08_2019_12_59_34,08-04-2019 11:01:31,77,Awaiting Approval,Special Req App group SEAM-5000,IN01-20000
1225-1386,ShoppingCart_Apr_08_2019_12_59_34,08-04-2019 11:01:31,77,Awaiting Approval,Special Req App group SEAM-5000,IN01-30000
1225-1386,ShoppingCart_Apr_08_2019_12_59_34,08-04-2019 11:01:31,77,Awaiting Approval,Special Req App group SEAM-5000,IN01-40000
1225-1386,ShoppingCart_Apr_08_2019_12_59_34,08-04-2019 11:01:31,77,Awaiting Approval,Special Req App group SEAM-5000,IN01-AE02-VCEME
1225-1386,ShoppingCart_Apr_08_2019_12_59_34,08-04-2019 11:01:31,77,Awaiting Approval,Special Req App group SEAM-5000,IN01-AP
1225-1386,ShoppingCart_Apr_08_2019_12_59_34,08-04-2019 11:01:31,77,Awaiting Approval,Special Req App group SEAM-5000,IN01-GSTTest
1225-1386,ShoppingCart_Apr_08_2019_12_59_34,08-04-2019 11:01:31,77,Awaiting Approval,Special Req App group SEAM-5000,IN01-Hema GST Test
1225-1386,ShoppingCart_Apr_08_2019_12_59_34,08-04-2019 11:01:31,77,Awaiting Approval,Special Req App group SEAM-5000,IN01-HR_IT
1225-1386,ShoppingCart_Apr_08_2019_12_59_34,08-04-2019 11:01:31,77,Awaiting Approval,Special Req App group SEAM-5000,IN01-India
1225-1386,ShoppingCart_Apr_08_2019_12_59_34,08-04-2019 11:01:31,77,Awaiting Approval,Special Req App group SEAM-5000,IN01-INDIA-VCERM
1225-1386,ShoppingCart_Apr_08_2019_12_59_34,08-04-2019 11:01:31,77,Awaiting Approval,Special Req App group SEAM-5000,IN01-IPS
1225-1386,ShoppingCart_Apr_08_2019_12_59_34,08-04-2019 11:01:31,77,Awaiting Approval,Special Req App group SEAM-5000,IN01-test
1225-1386,ShoppingCart_Apr_08_2019_12_59_34,08-04-2019 11:01:31,77,Awaiting Approval,Special Req App group SEAM-5000,IN01-Testing_GST
1225-1465,ShoppingCart_Jun_11_2019_16_01_57,11-06-2019 11:18:50,0,Order Created,Priyanka,IN01-10000
1225-1465,ShoppingCart_Jun_11_2019_16_01_57,11-06-2019 11:18:50,0,Order Created,Priyanka,IN01-20000
1225-1465,ShoppingCart_Jun_11_2019_16_01_57,11-06-2019 11:18:50,0,Order Created,Priyanka,IN01-30000
1225-1465,ShoppingCart_Jun_11_2019_16_01_57,11-06-2019 11:18:50,0,Order Created,Priyanka,IN01-40000
1225-1465,ShoppingCart_Jun_11_2019_16_01_57,11-06-2019 11:18:50,0,Order Created,Priyanka,IN01-AE02-VCEME
1225-1465,ShoppingCart_Jun_11_2019_16_01_57,11-06-2019 11:18:50,0,Order Created,Priyanka,IN01-AP
1225-1465,ShoppingCart_Jun_11_2019_16_01_57,11-06-2019 11:18:50,0,Order Created,Priyanka,IN01-GSTTest
1225-1465,ShoppingCart_Jun_11_2019_16_01_57,11-06-2019 11:18:50,0,Order Created,Priyanka,IN01-Hema GST Test
1225-1465,ShoppingCart_Jun_11_2019_16_01_57,11-06-2019 11:18:50,0,Order Created,Priyanka,IN01-HR_IT
1225-1465,ShoppingCart_Jun_11_2019_16_01_57,11-06-2019 11:18:50,0,Order Created,Priyanka,IN01-India
1225-1465,ShoppingCart_Jun_11_2019_16_01_57,11-06-2019 11:18:50,0,Order Created,Priyanka,IN01-INDIA-VCERM
1225-1465,ShoppingCart_Jun_11_2019_16_01_57,11-06-2019 11:18:50,0,Order Created,Priyanka,IN01-IPS
1225-1465,ShoppingCart_Jun_11_2019_16_01_57,11-06-2019 11:18:50,0,Order Created,Priyanka,IN01-test
1225-1465,ShoppingCart_Jun_11_2019_16_01_57,11-06-2019 11:18:50,0,Order Created,Priyanka,IN01-Testing_GST
1225-581,jerry/1225-581,11-07-2016 07:43:27,1078,Awaiting Approval,TestGroupSpReq2,IN01-10000
1225-581,jerry/1225-581,11-07-2016 07:43:27,1078,Awaiting Approval,TestGroupSpReq2,IN01-20000
1225-581,jerry/1225-581,11-07-2016 07:43:27,1078,Awaiting Approval,TestGroupSpReq2,IN01-30000
1225-581,jerry/1225-581,11-07-2016 07:43:27,1078,Awaiting Approval,TestGroupSpReq2,IN01-40000
1225-581,jerry/1225-581,11-07-2016 07:43:27,1078,Awaiting Approval,TestGroupSpReq2,IN01-AE02-VCEME
1225-581,jerry/1225-581,11-07-2016 07:43:27,1078,Awaiting Approval,TestGroupSpReq2,IN01-AP
1225-581,jerry/1225-581,11-07-2016 07:43:27,1078,Awaiting Approval,TestGroupSpReq2,IN01-GSTTest
1225-581,jerry/1225-581,11-07-2016 07:43:27,1078,Awaiting Approval,TestGroupSpReq2,IN01-Hema GST Test
1225-581,jerry/1225-581,11-07-2016 07:43:27,1078,Awaiting Approval,TestGroupSpReq2,IN01-HR_IT
1225-581,jerry/1225-581,11-07-2016 07:43:27,1078,Awaiting Approval,TestGroupSpReq2,IN01-India
1225-581,jerry/1225-581,11-07-2016 07:43:27,1078,Awaiting Approval,TestGroupSpReq2,IN01-INDIA-VCERM
1225-581,jerry/1225-581,11-07-2016 07:43:27,1078,Awaiting Approval,TestGroupSpReq2,IN01-IPS
1225-581,jerry/1225-581,11-07-2016 07:43:27,1078,Awaiting Approval,TestGroupSpReq2,IN01-test
1225-581,jerry/1225-581,11-07-2016 07:43:27,1078,Awaiting Approval,TestGroupSpReq2,IN01-Testing_GST
1225-585,jerry/1225-585,22-07-2016 11:18:41,1067,Awaiting Approval,TestGroupSpReq2,IN01-10000
1225-585,jerry/1225-585,22-07-2016 11:18:41,1067,Awaiting Approval,TestGroupSpReq2,IN01-20000
1225-585,jerry/1225-585,22-07-2016 11:18:41,1067,Awaiting Approval,TestGroupSpReq2,IN01-30000
1225-585,jerry/1225-585,22-07-2016 11:18:41,1067,Awaiting Approval,TestGroupSpReq2,IN01-40000
